date,precipitation,humidity,pressure,wind_speed,cloud_cover
2021-01-02 05:00:00,0.0,46.2508,681.3351,3.7585104,97.0
2021-01-02 06:00:00,0.0,37.153687,682.00287,2.52,100.0
2021-01-02 07:00:00,0.1,49.289898,680.69586,2.8116899,100.0
2021-01-02 08:00:00,0.5,63.89336,679.0862,3.8773184,100.0
2021-01-02 09:00:00,0.2,61.499615,678.62305,5.6920996,98.0
2021-01-02 10:00:00,0.0,66.50437,679.30493,3.096837,100.0
2021-01-02 11:00:00,0.2,75.19268,677.97034,3.671294,99.0
2021-01-02 12:00:00,0.1,73.639694,677.27985,5.0911684,100.0
2021-01-02 13:00:00,0.0,66.883446,677.2459,3.319036,100.0
2021-01-02 14:00:00,0.0,69.845665,677.29333,5.4477882,99.0
2021-01-02 15:00:00,0.0,67.994934,677.6747,7.4128532,99.0
2021-01-02 16:00:00,0.1,67.09766,678.4475,6.489992,95.0
2021-01-02 17:00:00,0.0,64.0016,678.40106,7.145796,97.0
2021-01-02 18:00:00,0.0,63.458538,677.93823,7.9932966,94.0
2021-01-02 19:00:00,0.0,64.061554,678.3146,6.696387,98.0
2021-01-02 20:00:00,0.1,62.593956,679.4273,5.00128,98.0
2021-01-02 21:00:00,0.1,66.26619,679.2808,5.1165614,96.0
2021-01-02 22:00:00,0.1,72.921005,677.9212,6.439876,98.0
2021-01-02 23:00:00,0.1,73.4904,677.50525,7.491114,95.0
2021-01-03 00:00:00,0.1,57.650955,679.3466,8.287822,88.0
2021-01-03 01:00:00,0.0,61.449406,678.16113,7.5942082,90.0
2021-01-03 02:00:00,0.0,52.719612,678.6818,7.289444,44.0
2021-01-03 03:00:00,0.0,58.406555,678.11206,7.6367526,58.0
2021-01-03 04:00:00,0.0,52.551193,681.78265,4.896529,91.0
2021-01-03 05:00:00,0.1,58.493145,681.57806,4.3498964,100.0
2021-01-03 06:00:00,0.6,64.782265,681.66833,5.315336,97.0
2021-01-03 07:00:00,0.3,70.17307,681.14764,6.8777895,95.0
2021-01-03 08:00:00,0.1,69.52113,681.044,7.9932966,54.0
2021-01-03 09:00:00,0.8,70.06466,680.7403,5.692099,62.0
2021-01-03 10:00:00,0.1,73.78459,680.4134,5.8603754,63.0
2021-01-03 11:00:00,0.0,80.50752,679.44385,4.6102495,50.0
2021-01-03 12:00:00,0.0,74.6031,676.54333,7.5685663,45.0
2021-01-03 13:00:00,0.0,67.40428,676.5158,5.4119864,5.0
2021-01-03 14:00:00,0.0,66.320335,676.65015,9.983106,2.0
2021-01-03 15:00:00,0.0,66.18944,677.59125,9.957108,3.0
2021-01-03 16:00:00,0.0,65.529106,678.0342,9.0,2.0
2021-01-03 17:00:00,0.0,59.788567,679.3254,8.217153,1.0
2021-01-03 18:00:00,0.0,53.349476,680.7415,8.4963045,3.0
2021-01-03 19:00:00,0.0,54.001038,679.9103,8.942214,20.0
2021-01-03 20:00:00,0.0,54.03021,679.1435,9.422101,46.0
2021-01-03 21:00:00,0.0,54.283524,679.28986,9.085988,54.0
2021-01-03 22:00:00,0.0,57.501335,678.378,9.504273,41.0
2021-01-03 23:00:00,0.0,56.5306,680.80817,7.42159,31.0
2021-01-04 00:00:00,0.0,54.47788,680.438,9.178235,25.0
2021-01-04 01:00:00,0.0,58.164055,681.14734,7.4128532,41.0
2021-01-04 02:00:00,0.0,60.09609,681.16003,6.3690495,37.0
2021-01-04 03:00:00,0.0,64.41685,680.2858,6.12,66.0
2021-01-04 04:00:00,0.0,60.339016,682.60895,3.5455887,22.0
2021-01-04 05:00:00,0.0,55.723938,683.7122,5.0142193,37.0
2021-01-04 06:00:00,0.0,55.633247,683.746,6.725354,44.0
2021-01-04 07:00:00,0.5,55.041233,683.4226,7.69592,30.0
2021-01-04 08:00:00,0.2,53.306904,682.98584,6.763786,29.0
2021-01-04 09:00:00,0.0,53.26518,682.5073,5.6920996,30.0
2021-01-04 10:00:00,0.0,59.24101,681.82355,3.8939953,92.0
2021-01-04 11:00:00,0.0,73.208305,679.8579,4.198285,97.0
2021-01-04 12:00:00,0.0,64.404976,679.0397,6.12,100.0
2021-01-04 13:00:00,0.0,64.45198,678.93463,2.5455842,100.0
2021-01-04 14:00:00,0.0,67.32287,679.5626,5.8048253,100.0
2021-01-04 15:00:00,0.1,76.90458,679.35016,4.6938252,100.0
2021-01-04 16:00:00,0.2,76.381355,680.02783,5.495161,100.0
2021-01-04 17:00:00,0.5,80.76651,679.9494,3.6,100.0
2021-01-04 18:00:00,0.7,80.752075,679.6512,2.5455842,100.0
2021-01-04 19:00:00,0.8,80.76651,679.219,3.5455887,100.0
2021-01-04 20:00:00,1.0,81.38118,678.88696,3.4152596,100.0
2021-01-04 21:00:00,1.6,85.20865,678.9326,4.379589,100.0
2021-01-04 22:00:00,2.4,91.15956,679.3288,4.5536795,100.0
2021-01-04 23:00:00,2.2,89.87538,679.78174,5.1165614,100.0
2021-01-05 00:00:00,2.5,92.188644,679.3608,5.3517847,100.0
2021-01-05 01:00:00,2.4,90.86796,680.3665,8.587338,100.0
2021-01-05 02:00:00,2.6,91.18058,680.62134,7.145796,100.0
2021-01-05 03:00:00,1.7,81.555305,681.51483,9.504272,100.0
2021-01-05 04:00:00,1.5,80.36213,681.995,7.8954163,100.0
2021-01-05 05:00:00,1.7,84.04071,681.8966,8.942214,100.0
2021-01-05 06:00:00,3.0,87.23771,681.7464,8.942214,99.0
2021-01-05 07:00:00,3.1,85.6511,681.0111,7.729527,100.0
2021-01-05 08:00:00,3.2,87.24265,680.13196,7.127636,100.0
2021-01-05 09:00:00,1.1,83.16732,679.7248,6.193674,100.0
2021-01-05 10:00:00,1.0,92.207306,679.1235,5.6920996,100.0
2021-01-05 11:00:00,1.8,96.376465,678.8636,5.3999996,100.0
2021-01-05 12:00:00,1.7,91.18058,678.6931,4.6938257,100.0
2021-01-05 13:00:00,1.5,93.919624,679.2595,6.12,100.0
2021-01-05 14:00:00,1.1,93.23716,679.38947,5.815978,98.0
2021-01-05 15:00:00,0.5,91.204994,679.4351,6.792466,85.0
2021-01-05 16:00:00,2.5,87.25252,680.03046,6.638072,79.0
2021-01-05 17:00:00,2.7,93.25339,680.0831,6.618519,94.0
2021-01-05 18:00:00,1.1,91.54986,679.7993,6.3690495,98.0
2021-01-05 19:00:00,1.2,91.8598,679.0256,7.145796,95.0
2021-01-05 20:00:00,0.5,93.92206,678.7769,7.42159,100.0
2021-01-05 21:00:00,0.4,93.245285,678.60547,8.669949,98.0
2021-01-05 22:00:00,1.0,91.232796,678.8948,9.693296,95.0
2021-01-05 23:00:00,2.1,93.92939,678.1259,8.707237,99.0
2021-01-06 00:00:00,2.1,95.32376,678.02814,6.6087217,100.0
2021-01-06 01:00:00,1.2,98.16963,677.75366,6.696387,99.0
2021-01-06 02:00:00,1.8,97.80625,678.3025,5.991594,100.0
2021-01-06 03:00:00,3.7,98.89408,678.6383,4.6800003,100.0
2021-01-06 04:00:00,2.3,98.535126,679.69556,5.634891,100.0
2021-01-06 05:00:00,0.8,93.94401,680.5489,6.6185193,100.0
2021-01-06 06:00:00,0.5,86.30101,680.31036,6.28713,100.0
2021-01-06 07:00:00,0.3,81.313034,679.627,6.12,98.0
2021-01-06 08:00:00,0.1,68.42088,678.9212,5.634891,86.0
2021-01-06 09:00:00,0.1,62.43968,678.5704,5.634891,25.0
2021-01-06 10:00:00,0.0,60.252167,678.12695,4.0249224,22.0
2021-01-06 11:00:00,0.0,70.78609,675.6069,5.6002855,17.0
2021-01-06 12:00:00,0.0,74.15833,674.23395,7.771331,16.0
2021-01-06 13:00:00,0.0,64.64208,673.51483,4.3498964,17.0
2021-01-06 14:00:00,0.0,75.16315,672.3181,4.0249224,7.0
2021-01-06 15:00:00,0.0,61.931087,673.4715,3.5455887,1.0
2021-01-06 16:00:00,0.0,47.613594,673.7925,6.5693827,1.0
2021-01-06 17:00:00,0.0,27.258305,679.6382,6.28713,2.0
2021-01-06 18:00:00,0.0,23.867748,679.4505,6.2145634,3.0
2021-01-06 19:00:00,0.0,21.156248,679.15344,5.8048253,2.0
2021-01-06 20:00:00,0.0,18.55837,678.78986,5.3999996,1.0
2021-01-06 21:00:00,0.0,16.403786,678.4746,5.0911684,0.0
2021-01-06 22:00:00,0.0,15.227141,677.92346,4.802999,0.0
2021-01-06 23:00:00,0.0,13.888691,677.687,4.896529,0.0
2021-01-07 00:00:00,0.0,10.725409,677.72876,3.8773184,0.0
2021-01-07 01:00:00,0.0,8.249075,678.393,4.379589,0.0
2021-01-07 02:00:00,0.0,6.9640713,679.03436,5.1544156,0.0
2021-01-07 03:00:00,0.0,6.544595,680.0282,5.315336,0.0
2021-01-07 04:00:00,0.0,8.557983,680.5808,5.904439,0.0
2021-01-07 05:00:00,0.0,37.088486,676.7489,6.9527545,0.0
2021-01-07 06:00:00,0.0,42.127155,677.3666,6.2145634,0.0
2021-01-07 07:00:00,0.0,40.9741,678.0248,5.0911684,0.0
2021-01-07 08:00:00,0.0,42.82337,677.4921,5.2416787,23.0
2021-01-07 09:00:00,0.0,48.7832,676.44586,6.0347,53.0
2021-01-07 10:00:00,0.0,46.819122,676.3833,5.8048253,71.0
2021-01-07 11:00:00,0.0,44.67866,675.9916,5.2416787,81.0
2021-01-07 12:00:00,0.0,48.55015,670.9563,6.28713,70.0
2021-01-07 13:00:00,0.0,41.566856,672.5606,3.219938,79.0
2021-01-07 14:00:00,0.0,38.999435,673.45667,6.5693827,58.0
2021-01-07 15:00:00,0.0,22.18288,679.94666,7.8954163,56.0
2021-01-07 16:00:00,0.0,22.701035,679.5339,9.1641035,27.0
2021-01-07 17:00:00,0.0,17.077032,680.79736,8.714677,15.0
2021-01-07 18:00:00,0.0,18.881813,679.371,9.449572,15.0
2021-01-07 19:00:00,0.0,17.618402,678.7934,9.957108,33.0
2021-01-07 20:00:00,0.0,13.395531,678.23706,9.957108,29.0
2021-01-07 21:00:00,0.0,8.875506,679.02875,9.957108,31.0
2021-01-07 22:00:00,0.0,6.8232136,679.0108,9.726664,35.0
2021-01-07 23:00:00,0.0,5.4037356,679.82,9.726664,62.0
2021-01-08 00:00:00,0.0,3.577141,680.2218,10.365251,60.0
2021-01-08 01:00:00,0.0,14.73483,674.6572,10.086427,78.0
2021-01-08 02:00:00,0.0,13.322117,675.4341,10.195057,66.0
2021-01-08 03:00:00,0.0,21.246021,674.8636,10.691453,33.0
2021-01-08 04:00:00,0.0,30.468473,675.11255,10.587918,0.0
2021-01-08 05:00:00,0.0,24.468906,678.16113,6.6087217,0.0
2021-01-08 06:00:00,0.0,23.763876,679.16974,6.763786,0.0
2021-01-08 07:00:00,0.0,26.745829,679.24396,6.763786,0.0
2021-01-08 08:00:00,0.0,31.652346,678.6496,5.991594,0.0
2021-01-08 09:00:00,0.0,36.0148,677.7679,5.904439,0.0
2021-01-08 10:00:00,0.0,42.996544,675.95245,7.386582,0.0
2021-01-08 11:00:00,0.0,44.65341,674.2346,7.42159,0.0
2021-01-08 12:00:00,0.0,44.60367,672.15106,6.489992,0.0
2021-01-08 13:00:00,0.0,43.687878,671.25385,5.4833565,0.0
2021-01-08 14:00:00,0.0,30.463858,675.3772,6.5693827,2.0
2021-01-08 15:00:00,0.0,20.334295,680.66943,7.754637,2.0
2021-01-08 16:00:00,0.0,22.07559,681.3693,8.891343,1.0
2021-01-08 17:00:00,0.0,28.949324,678.00684,9.449572,1.0
2021-01-08 18:00:00,0.0,23.471758,679.92786,8.473393,1.0
2021-01-08 19:00:00,0.0,18.299892,681.3613,8.699793,1.0
2021-01-08 20:00:00,0.0,16.785727,681.60034,8.78872,1.0
2021-01-08 21:00:00,0.0,16.628992,681.61957,8.587338,1.0
2021-01-08 22:00:00,0.0,16.662477,681.3424,8.049845,1.0
2021-01-08 23:00:00,0.0,16.236069,681.2755,8.089993,0.0
2021-01-09 00:00:00,0.0,22.197096,680.9972,9.178235,0.0
2021-01-09 01:00:00,0.0,20.957674,681.1396,8.891344,0.0
2021-01-09 02:00:00,0.0,19.818264,681.3589,8.891344,0.0
2021-01-09 03:00:00,0.0,20.134136,681.50824,8.699793,0.0
2021-01-09 04:00:00,0.0,27.848299,679.6311,8.161764,0.0
2021-01-09 05:00:00,0.0,44.01283,678.06036,7.6367526,0.0
2021-01-09 06:00:00,0.0,46.230564,678.94464,6.638072,0.0
2021-01-09 07:00:00,0.0,47.029133,679.1965,5.95906,0.0
2021-01-09 08:00:00,0.0,48.353245,678.7306,5.6920996,0.0
2021-01-09 09:00:00,0.0,47.284557,678.00684,5.634891,0.0
2021-01-09 10:00:00,0.0,33.5933,679.5475,4.8433046,0.0
2021-01-09 11:00:00,0.0,52.387604,675.0461,5.4119864,1.0
2021-01-09 12:00:00,0.0,59.764442,672.3181,3.219938,1.0
2021-01-09 13:00:00,0.0,53.84923,671.83167,3.396233,1.0
2021-01-09 14:00:00,0.0,50.528473,673.19183,2.9024127,1.0
2021-01-09 15:00:00,0.0,47.32369,672.5049,5.154415,1.0
2021-01-09 16:00:00,0.0,36.519474,674.63116,6.151683,1.0
2021-01-09 17:00:00,0.0,27.457054,677.0864,5.8603754,0.0
2021-01-09 18:00:00,0.0,19.112999,680.1244,5.506941,0.0
2021-01-09 19:00:00,0.0,16.321032,680.66296,5.4477882,0.0
2021-01-09 20:00:00,0.0,13.93784,681.00793,5.3999996,0.0
2021-01-09 21:00:00,0.0,12.546448,680.65424,5.4119864,0.0
2021-01-09 22:00:00,0.0,11.483856,680.3294,5.0911684,0.0
2021-01-09 23:00:00,0.0,10.264355,679.9377,4.73506,0.0
2021-01-10 00:00:00,0.0,11.301563,679.51514,4.452954,0.0
2021-01-10 01:00:00,0.0,9.458628,679.64874,4.452954,0.0
2021-01-10 02:00:00,0.0,8.454428,679.8011,5.1544156,0.0
2021-01-10 03:00:00,0.0,9.077731,680.19116,5.4477882,0.0
2021-01-10 04:00:00,0.0,11.726517,680.85895,5.2416787,0.0
2021-01-10 05:00:00,0.0,23.809229,679.92285,5.3999996,0.0
2021-01-10 06:00:00,0.0,31.515879,679.83813,5.154415,0.0
2021-01-10 07:00:00,0.0,33.62435,679.6443,5.154415,0.0
2021-01-10 08:00:00,0.0,21.524424,680.76776,4.3498964,0.0
2021-01-10 09:00:00,0.0,14.751139,680.9789,3.8268526,0.0
2021-01-10 10:00:00,0.0,18.061253,679.62994,4.2136917,0.0
2021-01-10 11:00:00,0.0,49.473473,672.07684,5.0142193,0.0
2021-01-10 12:00:00,0.0,42.986935,670.23456,3.7064266,0.0
2021-01-10 13:00:00,0.0,41.47743,669.16064,3.096837,0.0
2021-01-10 14:00:00,0.0,28.709747,671.1105,2.0991426,0.0
2021-01-10 15:00:00,0.0,13.832478,673.984,3.7064266,0.0
2021-01-10 16:00:00,0.0,3.8838708,681.3271,3.4152596,0.0
2021-01-10 17:00:00,0.0,4.388537,681.93445,3.6,0.0
2021-01-10 18:00:00,0.0,5.128024,681.52454,3.9763298,0.0
2021-01-10 19:00:00,0.0,6.016828,681.41785,3.96,0.0
2021-01-10 20:00:00,0.0,6.7746706,680.83014,3.671294,0.0
2021-01-10 21:00:00,0.0,7.2853374,680.35565,3.0758414,0.0
2021-01-10 22:00:00,0.0,7.2112064,679.4693,2.7416782,0.0
2021-01-10 23:00:00,0.0,6.994941,678.85803,2.7416782,0.0
2021-01-11 00:00:00,0.0,5.6638966,679.45996,2.7416782,0.0
2021-01-11 01:00:00,0.0,5.7187104,679.5268,2.4149535,0.0
2021-01-11 02:00:00,0.0,5.7029796,679.70807,2.9024127,0.0
2021-01-11 03:00:00,0.0,6.3761525,680.1572,3.0758414,0.0
2021-01-11 04:00:00,0.0,7.3395114,681.0938,3.2599385,0.0
2021-01-11 05:00:00,0.0,8.457453,682.4686,3.6,0.0
2021-01-11 06:00:00,0.0,7.925518,682.84894,4.198285,0.0
2021-01-11 07:00:00,0.0,10.600972,682.51385,3.7585104,0.0
2021-01-11 08:00:00,0.0,16.514553,682.1227,3.4152596,0.0
2021-01-11 09:00:00,0.0,22.968313,681.3988,2.4149535,0.0
2021-01-11 10:00:00,0.0,26.914995,680.02234,3.2599385,0.0
2021-01-11 11:00:00,0.0,49.85159,672.4394,6.12,0.0
2021-01-11 12:00:00,0.0,46.58738,669.412,4.39436,0.0
2021-01-11 13:00:00,0.0,42.31425,668.9235,2.5959969,0.0
2021-01-11 14:00:00,0.0,26.577057,670.96814,2.0991426,0.0
2021-01-11 15:00:00,0.0,10.196661,676.5964,3.219938,0.0
2021-01-11 16:00:00,0.0,5.023734,681.5588,2.7416782,0.0
2021-01-11 17:00:00,0.0,5.7515554,681.0922,3.0758414,0.0
2021-01-11 18:00:00,0.0,6.592878,680.4628,3.4152596,0.0
2021-01-11 19:00:00,0.0,7.2285275,680.04285,3.4152596,0.0
2021-01-11 20:00:00,0.0,7.49769,679.60333,3.4152596,0.0
2021-01-11 21:00:00,0.0,7.26418,679.326,3.219938,0.0
2021-01-11 22:00:00,0.0,6.8397403,678.7238,2.7416782,0.0
2021-01-11 23:00:00,0.0,7.742133,676.54846,2.0991426,0.0
2021-01-12 00:00:00,0.0,7.2769947,677.88074,1.2979984,0.0
2021-01-12 01:00:00,0.0,6.615514,678.39825,0.5091169,0.0
2021-01-12 02:00:00,0.0,6.2308316,678.5695,0.8049845,0.0
2021-01-12 03:00:00,0.0,6.016876,678.989,0.8049845,0.0
2021-01-12 04:00:00,0.0,6.3825927,679.964,0.35999998,0.0
2021-01-12 05:00:00,0.0,9.1722765,681.5235,1.4399999,0.0
2021-01-12 06:00:00,0.0,5.522305,682.1672,1.08,0.0
2021-01-12 07:00:00,0.0,5.041313,682.1507,0.8049845,0.0
2021-01-12 08:00:00,0.0,6.7279778,681.614,1.484318,0.0
2021-01-12 09:00:00,0.0,8.515878,680.8342,1.8,0.0
2021-01-12 10:00:00,0.0,14.2949295,679.2583,2.3051248,0.0
2021-01-12 11:00:00,0.0,41.113235,671.5692,3.8268526,0.0
2021-01-12 12:00:00,0.0,32.626366,669.40735,3.319036,0.0
2021-01-12 13:00:00,0.0,27.76485,669.2754,2.3051248,0.0
2021-01-12 14:00:00,0.0,22.091894,669.95886,1.8,0.0
2021-01-12 15:00:00,0.0,10.2587,672.9043,1.5273507,0.0
2021-01-12 16:00:00,0.0,1.940693,681.5745,1.2979984,0.0
2021-01-12 17:00:00,0.0,4.056066,681.8632,0.8049845,0.0
2021-01-12 18:00:00,0.0,4.261842,680.7273,0.35999998,0.0
2021-01-12 19:00:00,0.0,4.7539997,679.5132,0.35999998,0.0
2021-01-12 20:00:00,0.0,5.178943,679.142,0.5091169,0.0
2021-01-12 21:00:00,0.0,5.454304,679.0275,0.8049845,0.0
2021-01-12 22:00:00,0.0,5.059574,678.5309,0.8049845,0.0
2021-01-12 23:00:00,0.0,4.256918,678.08185,0.8049845,0.0
2021-01-13 00:00:00,0.0,4.6862626,676.4612,0.8049845,0.0
2021-01-13 01:00:00,0.0,4.5405073,676.2888,0.5091169,0.0
2021-01-13 02:00:00,0.0,3.466286,678.1596,0.5091169,0.0
2021-01-13 03:00:00,0.0,3.0779924,679.40717,1.609969,0.0
2021-01-13 04:00:00,0.0,3.4743752,680.00995,1.1384199,0.0
2021-01-13 05:00:00,0.0,7.323549,681.2042,1.609969,0.0
2021-01-13 06:00:00,0.0,4.984982,681.8762,1.08,0.0
2021-01-13 07:00:00,0.0,6.5607367,681.7601,2.0364676,0.0
2021-01-13 08:00:00,0.0,9.634198,681.33057,2.3051248,0.0
2021-01-13 09:00:00,0.0,13.191081,680.5674,1.9386592,0.0
2021-01-13 10:00:00,0.0,18.43668,679.21,1.9386592,0.0
2021-01-13 11:00:00,0.0,41.897205,670.7425,4.3349743,0.0
2021-01-13 12:00:00,0.0,33.227062,668.1877,4.8433046,0.0
2021-01-13 13:00:00,0.0,20.140837,668.7215,2.3051248,0.0
2021-01-13 14:00:00,0.0,11.593513,671.1992,2.5455842,0.0
2021-01-13 15:00:00,0.0,2.6793828,680.4775,1.8,0.0
2021-01-13 16:00:00,0.0,3.4483888,681.9818,2.4149535,0.0
2021-01-13 17:00:00,0.0,4.1049457,682.71423,1.9386592,0.0
2021-01-13 18:00:00,0.0,3.206835,682.70074,2.2768397,0.0
2021-01-13 19:00:00,0.0,2.2924469,682.7288,3.2399998,0.0
2021-01-13 20:00:00,0.0,1.4674633,682.48047,2.8116899,0.0
2021-01-13 21:00:00,0.0,1.0778345,682.2253,2.5959969,0.0
2021-01-13 22:00:00,0.0,0.7818193,681.75903,2.16,0.0
2021-01-13 23:00:00,0.0,0.50141567,681.3206,1.9386592,0.0
2021-01-14 00:00:00,0.0,1.3353866,681.3671,2.3051248,0.0
2021-01-14 01:00:00,0.0,1.204563,682.1079,2.2768397,0.0
2021-01-14 02:00:00,0.0,1.1947067,682.69696,1.1384199,0.0
2021-01-14 03:00:00,0.0,1.1487802,683.46313,0.35999998,0.0
2021-01-14 04:00:00,0.0,1.2350131,684.0154,2.7416782,0.0
2021-01-14 05:00:00,0.0,2.092004,684.94586,2.7416782,51.0
2021-01-14 06:00:00,0.0,2.880166,684.9112,3.2399998,75.0
2021-01-14 07:00:00,0.0,4.875687,684.2831,4.6938252,82.0
2021-01-14 08:00:00,0.0,7.6101556,683.2399,4.6938252,69.0
2021-01-14 09:00:00,0.0,10.590492,682.47864,3.96,63.0
2021-01-14 10:00:00,0.0,16.269701,681.45026,3.2399998,68.0
2021-01-14 11:00:00,0.0,37.049877,673.66583,4.5820518,89.0
2021-01-14 12:00:00,0.0,29.038446,673.1382,5.1165614,51.0
2021-01-14 13:00:00,0.0,26.592155,673.30225,3.8268526,97.0
2021-01-14 14:00:00,0.0,6.385882,680.5736,3.096837,98.0
2021-01-14 15:00:00,0.0,2.5173829,683.63654,3.563818,98.0
2021-01-14 16:00:00,0.0,2.0861416,684.5557,3.319036,99.0
2021-01-14 17:00:00,0.0,2.3607955,684.9223,2.7416782,96.0
2021-01-14 18:00:00,0.0,2.7224486,685.33264,3.219938,91.0
2021-01-14 19:00:00,0.0,3.26172,684.9719,4.0249224,90.0
2021-01-14 20:00:00,0.0,4.358418,684.56445,3.671294,93.0
2021-01-14 21:00:00,0.0,5.220336,683.99664,3.0547013,91.0
2021-01-14 22:00:00,0.0,5.9107566,683.3396,2.0991426,90.0
2021-01-14 23:00:00,0.0,7.322764,683.0456,2.1897945,89.0
2021-01-15 00:00:00,0.0,8.087904,682.6974,2.9024127,94.0
2021-01-15 01:00:00,0.0,9.188764,682.4194,2.5959969,83.0
2021-01-15 02:00:00,0.0,10.314697,683.1184,4.3498964,79.0
2021-01-15 03:00:00,0.0,12.284731,683.7961,1.609969,70.0
2021-01-15 04:00:00,0.0,13.473977,683.8848,1.2979984,78.0
2021-01-15 05:00:00,0.0,15.6776905,684.4033,3.671294,62.0
2021-01-15 06:00:00,0.0,22.881197,683.68256,4.6938257,51.0
2021-01-15 07:00:00,0.0,48.376125,680.1836,5.495161,37.0
2021-01-15 08:00:00,0.0,53.159637,680.06915,5.00128,0.0
2021-01-15 09:00:00,0.0,42.787315,681.4854,3.396233,0.0
2021-01-15 10:00:00,0.0,43.75973,681.50586,2.0991426,0.0
2021-01-15 11:00:00,0.0,57.544033,679.74207,1.1384199,0.0
2021-01-15 12:00:00,0.0,68.23618,673.65857,4.8965297,0.0
2021-01-15 13:00:00,0.0,49.210026,673.60956,2.0991426,0.0
2021-01-15 14:00:00,0.0,49.53199,673.56323,1.0182338,0.0
2021-01-15 15:00:00,0.0,56.120594,672.5624,0.5091169,0.0
2021-01-15 16:00:00,0.0,57.38064,674.81305,0.8049845,0.0
2021-01-15 17:00:00,0.0,57.23253,674.40625,2.0991426,0.0
2021-01-15 18:00:00,0.0,57.57731,672.1324,2.3051248,0.0
2021-01-15 19:00:00,0.0,50.03399,671.9503,1.8,0.0
2021-01-15 20:00:00,0.0,43.37782,671.1227,1.8,0.0
2021-01-15 21:00:00,0.0,26.70912,676.0206,0.35999998,0.0
2021-01-15 22:00:00,0.0,28.492233,673.7323,1.0182338,0.0
2021-01-15 23:00:00,0.0,17.978456,676.0948,0.5091169,0.0
2021-01-16 00:00:00,0.0,7.000407,678.619,1.5273507,0.0
2021-01-16 01:00:00,0.0,5.907837,679.635,1.8,0.0
2021-01-16 02:00:00,0.0,6.604782,680.4331,3.0758414,0.0
2021-01-16 03:00:00,0.0,7.312897,680.9703,1.835647,0.0
2021-01-16 04:00:00,0.0,8.296805,681.2255,1.8,0.0
2021-01-16 05:00:00,0.0,8.965315,681.9839,2.9024127,0.0
2021-01-16 06:00:00,0.0,10.601806,682.04333,2.5455842,0.0
2021-01-16 07:00:00,0.0,12.523506,681.53796,3.6,0.0
2021-01-16 08:00:00,0.0,48.08514,678.56757,4.3498964,0.0
2021-01-16 09:00:00,0.0,28.672728,679.58136,3.219938,0.0
2021-01-16 10:00:00,0.0,23.02139,679.86304,2.2768397,0.0
2021-01-16 11:00:00,0.0,30.787565,678.0429,2.5959969,0.0
2021-01-16 12:00:00,0.0,45.88527,671.381,5.3999996,0.0
2021-01-16 13:00:00,0.0,28.061296,671.43036,1.8,0.0
2021-01-16 14:00:00,0.0,26.721815,671.2827,1.5273507,0.0
2021-01-16 15:00:00,0.0,18.087425,673.0281,1.2979984,0.0
2021-01-16 16:00:00,0.0,3.05247,681.89795,0.8049845,0.0
2021-01-16 17:00:00,0.0,5.2923536,682.4522,2.4149535,0.0
2021-01-16 18:00:00,0.0,8.116294,682.2597,0.5091169,0.0
2021-01-16 19:00:00,0.0,8.645399,681.8219,1.5273507,0.0
2021-01-16 20:00:00,0.0,8.2207575,681.5735,1.8,0.0
